age,married,happiness
50,1,1.3684210526315788
50,1,1.5789473684210522
50,1,1.789473684210526
50,1,2
49,0,-2
49,0,-1.7894736842105263
49,1,-1.5789473684210527
49,0,-1.368421052631579
49,1,-1.1578947368421053
49,0,-0.9473684210526316
49,0,-0.736842105263158
49,0,-0.5263157894736843
49,1,-0.3157894736842106
49,0,-0.10526315789473695
49,0,0.10526315789473673
49,1,0.3157894736842106
49,1,0.5263157894736841
49,0,0.7368421052631575
49,0,0.9473684210526314
49,1,1.1578947368421053
49,1,1.3684210526315788
49,1,1.5789473684210522
49,0,1.789473684210526
49,1,2
48,0,-2
48,0,-1.7894736842105263
48,0,-1.5789473684210527
48,1,-1.368421052631579
48,1,-1.1578947368421053
48,0,-0.9473684210526316
48,0,-0.736842105263158
48,0,-0.5263157894736843
48,0,-0.3157894736842106
48,0,-0.10526315789473695
48,0,0.10526315789473673
48,1,0.3157894736842106
48,1,0.5263157894736841
48,0,0.7368421052631575
48,1,0.9473684210526314
48,1,1.1578947368421053
48,1,1.3684210526315788
48,1,1.5789473684210522
48,1,1.789473684210526
48,1,2
47,0,-2
47,0,-1.7894736842105263
47,0,-1.5789473684210527
47,0,-1.368421052631579
47,0,-1.1578947368421053
47,0,-0.9473684210526316
47,0,-0.736842105263158
47,0,-0.5263157894736843
47,0,-0.3157894736842106
47,1,-0.10526315789473695
47,0,0.10526315789473673
47,1,0.3157894736842106
47,1,0.5263157894736841
47,1,0.7368421052631575
47,1,0.9473684210526314
47,1,1.1578947368421053
47,1,1.3684210526315788
47,1,1.5789473684210522
47,0,1.789473684210526
47,1,2
46,0,-2
46,0,-1.7894736842105263
46,0,-1.5789473684210527
46,0,-1.368421052631579
46,1,-1.1578947368421053
46,0,-0.9473684210526316
46,1,-0.736842105263158
46,1,-0.5263157894736843
46,1,-0.3157894736842106
46,0,-0.10526315789473695
46,1,0.10526315789473673
46,1,0.3157894736842106
46,0,0.5263157894736841
46,1,0.7368421052631575
46,1,0.9473684210526314
46,1,1.1578947368421053
46,1,1.3684210526315788
46,1,1.5789473684210522
46,1,1.789473684210526
46,1,2
45,1,-2
45,0,-1.7894736842105263
45,0,-1.5789473684210527
45,0,-1.368421052631579
45,0,-1.1578947368421053
45,0,-0.9473684210526316
45,0,-0.736842105263158
45,0,-0.5263157894736843
45,0,-0.3157894736842106
45,0,-0.10526315789473695
45,1,0.10526315789473673
45,1,0.3157894736842106
45,0,0.5263157894736841
45,1,0.7368421052631575
45,1,0.9473684210526314
45,1,1.1578947368421053
45,1,1.3684210526315788
45,1,1.5789473684210522
45,1,1.789473684210526
45,1,2
44,0,-2
44,0,-1.7894736842105263
44,0,-1.5789473684210527
44,0,-1.368421052631579
44,0,-1.1578947368421053
44,1,-0.9473684210526316
44,0,-0.736842105263158
44,0,-0.5263157894736843
44,0,-0.3157894736842106
44,1,-0.10526315789473695
44,1,0.10526315789473673
44,0,0.3157894736842106
44,0,0.5263157894736841
44,1,0.7368421052631575
44,1,0.9473684210526314
44,1,1.1578947368421053
44,1,1.3684210526315788
44,1,1.5789473684210522
44,1,1.789473684210526
44,1,2
43,0,-2
43,0,-1.7894736842105263
43,0,-1.5789473684210527
43,0,-1.368421052631579
43,0,-1.1578947368421053
43,0,-0.9473684210526316
43,1,-0.736842105263158
43,0,-0.5263157894736843
43,0,-0.3157894736842106
43,0,-0.10526315789473695
43,0,0.10526315789473673
43,0,0.3157894736842106
43,1,0.5263157894736841
43,0,0.7368421052631575
43,0,0.9473684210526314
43,0,1.1578947368421053
43,1,1.3684210526315788
43,0,1.5789473684210522
43,1,1.789473684210526
43,1,2
42,0,-2
42,0,-1.7894736842105263
42,0,-1.5789473684210527
42,0,-1.368421052631579
42,0,-1.1578947368421053
42,0,-0.9473684210526316
42,0,-0.736842105263158
42,0,-0.5263157894736843
42,0,-0.3157894736842106
42,0,-0.10526315789473695
42,1,0.10526315789473673
42,1,0.3157894736842106
42,1,0.5263157894736841
42,1,0.7368421052631575
42,0,0.9473684210526314
42,0,1.1578947368421053
42,1,1.3684210526315788
42,1,1.5789473684210522
42,1,1.789473684210526
42,1,2
41,0,-2
41,0,-1.7894736842105263
41,0,-1.5789473684210527
41,0,-1.368421052631579
41,0,-1.1578947368421053
41,0,-0.9473684210526316
41,1,-0.736842105263158
41,0,-0.5263157894736843
41,0,-0.3157894736842106
41,0,-0.10526315789473695
41,0,0.10526315789473673
41,0,0.3157894736842106
41,1,0.5263157894736841
41,0,0.7368421052631575
41,1,0.9473684210526314
41,1,1.1578947368421053
41,1,1.3684210526315788
41,1,1.5789473684210522
41,1,1.789473684210526
41,1,2
40,0,-2
40,0,-1.7894736842105263
40,0,-1.5789473684210527
40,0,-1.368421052631579
40,1,-1.1578947368421053
40,0,-0.9473684210526316
40,0,-0.736842105263158
40,1,-0.5263157894736843
40,0,-0.3157894736842106
40,1,-0.10526315789473695
40,1,0.10526315789473673
40,1,0.3157894736842106
40,0,0.5263157894736841
40,1,0.7368421052631575
40,0,0.9473684210526314
40,1,1.1578947368421053
40,1,1.3684210526315788
40,1,1.5789473684210522
40,1,1.789473684210526
40,1,2
39,0,-2
39,0,-1.7894736842105263
39,0,-1.5789473684210527
39,0,-1.368421052631579
39,0,-1.1578947368421053
39,0,-0.9473684210526316
39,0,-0.736842105263158
39,0,-0.5263157894736843
39,1,-0.3157894736842106
39,0,-0.10526315789473695
39,0,0.10526315789473673
39,0,0.3157894736842106
39,1,0.5263157894736841
39,0,0.7368421052631575
39,1,0.9473684210526314
39,1,1.1578947368421053
39,1,1.3684210526315788
39,1,1.5789473684210522
39,1,1.789473684210526
39,1,2
38,0,-2
38,0,-1.7894736842105263
38,0,-1.5789473684210527
38,0,-1.368421052631579
38,1,-1.1578947368421053
38,1,-0.9473684210526316
38,0,-0.736842105263158
38,0,-0.5263157894736843
38,0,-0.3157894736842106
38,1,-0.10526315789473695
38,1,0.10526315789473673
38,1,0.3157894736842106
38,0,0.5263157894736841
38,1,0.7368421052631575
38,1,0.9473684210526314
38,1,1.1578947368421053
38,1,1.3684210526315788
38,0,1.5789473684210522
38,1,1.789473684210526
38,1,2
37,0,-2
37,0,-1.7894736842105263
37,0,-1.5789473684210527
37,0,-1.368421052631579
37,0,-1.1578947368421053
37,0,-0.9473684210526316
37,0,-0.736842105263158
37,0,-0.5263157894736843
37,0,-0.3157894736842106
37,0,-0.10526315789473695
37,0,0.10526315789473673
37,0,0.3157894736842106
37,0,0.5263157894736841
37,1,0.7368421052631575
37,0,0.9473684210526314
37,1,1.1578947368421053
37,1,1.3684210526315788
37,1,1.5789473684210522
37,0,1.789473684210526
37,1,2
36,0,-2
36,0,-1.7894736842105263
36,0,-1.5789473684210527
36,0,-1.368421052631579
36,0,-1.1578947368421053
36,0,-0.9473684210526316
36,0,-0.736842105263158
36,0,-0.5263157894736843
36,1,-0.3157894736842106
36,0,-0.10526315789473695
36,0,0.10526315789473673
36,0,0.3157894736842106
36,1,0.5263157894736841
36,1,0.7368421052631575
36,1,0.9473684210526314
36,1,1.1578947368421053
36,1,1.3684210526315788
36,0,1.5789473684210522
36,1,1.789473684210526
36,1,2
35,0,-2
35,0,-1.7894736842105263
35,0,-1.5789473684210527
35,0,-1.368421052631579
35,0,-1.1578947368421053
35,0,-0.9473684210526316
35,0,-0.736842105263158
35,0,-0.5263157894736843
35,0,-0.3157894736842106
35,1,-0.10526315789473695
35,0,0.10526315789473673
35,1,0.3157894736842106
35,0,0.5263157894736841
35,1,0.7368421052631575
35,1,0.9473684210526314
35,1,1.1578947368421053
35,1,1.3684210526315788
35,1,1.5789473684210522
35,1,1.789473684210526
35,1,2
34,0,-2
34,0,-1.7894736842105263
34,0,-1.5789473684210527
34,1,-1.368421052631579
34,0,-1.1578947368421053
34,1,-0.9473684210526316
34,0,-0.736842105263158
34,0,-0.5263157894736843
34,0,-0.3157894736842106
34,1,-0.10526315789473695
34,1,0.10526315789473673
34,0,0.3157894736842106
34,1,0.5263157894736841
34,0,0.7368421052631575
34,0,0.9473684210526314
34,0,1.1578947368421053
34,0,1.3684210526315788
34,1,1.5789473684210522
34,1,1.789473684210526
34,1,2
33,0,-2
33,0,-1.7894736842105263
33,0,-1.5789473684210527
33,0,-1.368421052631579
33,0,-1.1578947368421053
33,1,-0.9473684210526316
33,0,-0.736842105263158
33,0,-0.5263157894736843
33,1,-0.3157894736842106
33,1,-0.10526315789473695
33,0,0.10526315789473673
33,0,0.3157894736842106
33,0,0.5263157894736841
33,1,0.7368421052631575
33,0,0.9473684210526314
33,1,1.1578947368421053
33,1,1.3684210526315788
33,1,1.5789473684210522
33,1,1.789473684210526
33,0,2
32,0,-2
32,0,-1.7894736842105263
32,0,-1.5789473684210527
32,0,-1.368421052631579
32,0,-1.1578947368421053
32,0,-0.9473684210526316
32,0,-0.736842105263158
32,0,-0.5263157894736843
32,1,-0.3157894736842106
32,0,-0.10526315789473695
32,1,0.10526315789473673
32,0,0.3157894736842106
32,0,0.5263157894736841
32,0,0.7368421052631575
32,0,0.9473684210526314
32,0,1.1578947368421053
32,1,1.3684210526315788
32,1,1.5789473684210522
32,1,1.789473684210526
32,1,2
31,0,-2
31,0,-1.7894736842105263
31,0,-1.5789473684210527
31,0,-1.368421052631579
31,0,-1.1578947368421053
31,0,-0.9473684210526316
31,0,-0.736842105263158
31,0,-0.5263157894736843
31,0,-0.3157894736842106
31,1,-0.10526315789473695
31,1,0.10526315789473673
31,1,0.3157894736842106
31,0,0.5263157894736841
31,0,0.7368421052631575
31,1,0.9473684210526314
31,0,1.1578947368421053
31,0,1.3684210526315788
31,1,1.5789473684210522
31,0,1.789473684210526
31,1,2
30,0,-2
30,0,-1.7894736842105263
30,0,-1.5789473684210527
30,0,-1.368421052631579
30,0,-1.1578947368421053
30,0,-0.9473684210526316
30,0,-0.736842105263158
30,0,-0.5263157894736843
30,0,-0.3157894736842106
30,0,-0.10526315789473695
30,0,0.10526315789473673
30,0,0.3157894736842106
30,0,0.5263157894736841
30,1,0.7368421052631575
30,1,0.9473684210526314
30,1,1.1578947368421053
30,0,1.3684210526315788
30,0,1.5789473684210522
30,1,1.789473684210526
30,1,2
29,0,-2
29,0,-1.7894736842105263
29,0,-1.5789473684210527
29,0,-1.368421052631579
29,0,-1.1578947368421053
29,0,-0.9473684210526316
29,0,-0.736842105263158
29,0,-0.5263157894736843
29,0,-0.3157894736842106
29,0,-0.10526315789473695
29,1,0.10526315789473673
29,0,0.3157894736842106
29,1,0.5263157894736841
29,0,0.7368421052631575
29,0,0.9473684210526314
29,0,1.1578947368421053
29,0,1.3684210526315788
29,1,1.5789473684210522
29,1,1.789473684210526
29,1,2
28,0,-2
28,0,-1.7894736842105263
28,0,-1.5789473684210527
28,0,-1.368421052631579
28,0,-1.1578947368421053
28,0,-0.9473684210526316
28,0,-0.736842105263158
28,0,-0.5263157894736843
28,0,-0.3157894736842106
28,0,-0.10526315789473695
28,0,0.10526315789473673
28,0,0.3157894736842106
28,1,0.5263157894736841
28,0,0.7368421052631575
28,0,0.9473684210526314
28,1,1.1578947368421053
28,1,1.3684210526315788
28,0,1.5789473684210522
28,1,1.789473684210526
28,1,2
27,0,-2
27,0,-1.7894736842105263
27,0,-1.5789473684210527
27,0,-1.368421052631579
27,0,-1.1578947368421053
27,0,-0.9473684210526316
27,0,-0.736842105263158
27,0,-0.5263157894736843
27,0,-0.3157894736842106
27,0,-0.10526315789473695
27,1,0.10526315789473673
27,0,0.3157894736842106
27,0,0.5263157894736841
27,0,0.7368421052631575
27,0,0.9473684210526314
27,1,1.1578947368421053
27,0,1.3684210526315788
27,1,1.5789473684210522
27,1,1.789473684210526
27,1,2
26,0,-2
26,0,-1.7894736842105263
26,0,-1.5789473684210527
26,0,-1.368421052631579
26,0,-1.1578947368421053
26,0,-0.9473684210526316
26,0,-0.736842105263158
26,0,-0.5263157894736843
26,0,-0.3157894736842106
26,0,-0.10526315789473695
26,0,0.10526315789473673
26,0,0.3157894736842106
26,0,0.5263157894736841
26,0,0.7368421052631575
26,1,0.9473684210526314
26,0,1.1578947368421053
26,0,1.3684210526315788
26,1,1.5789473684210522
26,1,1.789473684210526
26,0,2
25,0,-2
25,0,-1.7894736842105263
25,0,-1.5789473684210527
25,0,-1.368421052631579
25,0,-1.1578947368421053
25,0,-0.9473684210526316
25,0,-0.736842105263158
25,0,-0.5263157894736843
25,0,-0.3157894736842106
25,0,-0.10526315789473695
25,0,0.10526315789473673
25,1,0.3157894736842106
25,1,0.5263157894736841
25,1,0.7368421052631575
25,0,0.9473684210526314
25,0,1.1578947368421053
25,1,1.3684210526315788
25,0,1.5789473684210522
25,0,1.789473684210526
25,1,2
24,0,-2
24,0,-1.7894736842105263
24,0,-1.5789473684210527
24,0,-1.368421052631579
24,0,-1.1578947368421053
24,0,-0.9473684210526316
24,0,-0.736842105263158
24,0,-0.5263157894736843
24,0,-0.3157894736842106
24,0,-0.10526315789473695
24,0,0.10526315789473673
24,0,0.3157894736842106
24,0,0.5263157894736841
24,1,0.7368421052631575
24,0,0.9473684210526314
24,0,1.1578947368421053
24,0,1.3684210526315788
24,1,1.5789473684210522
24,0,1.789473684210526
24,0,2
23,0,-2
23,0,-1.7894736842105263
23,0,-1.5789473684210527
23,0,-1.368421052631579
23,1,-1.1578947368421053
23,0,-0.9473684210526316
23,0,-0.736842105263158
23,0,-0.5263157894736843
23,0,-0.3157894736842106
23,0,-0.10526315789473695
23,0,0.10526315789473673
23,0,0.3157894736842106
23,1,0.5263157894736841
23,0,0.7368421052631575
23,1,0.9473684210526314
23,1,1.1578947368421053
23,0,1.3684210526315788
23,1,1.5789473684210522
23,1,1.789473684210526
23,1,2
22,0,-2
22,0,-1.7894736842105263
22,0,-1.5789473684210527
22,0,-1.368421052631579
22,0,-1.1578947368421053
22,0,-0.9473684210526316
22,0,-0.736842105263158
22,0,-0.5263157894736843
22,0,-0.3157894736842106
22,0,-0.10526315789473695
22,0,0.10526315789473673
22,1,0.3157894736842106
22,0,0.5263157894736841
22,0,0.7368421052631575
22,0,0.9473684210526314
22,0,1.1578947368421053
22,0,1.3684210526315788
22,1,1.5789473684210522
22,1,1.789473684210526
22,1,2
21,0,-2
21,0,-1.7894736842105263
21,0,-1.5789473684210527
21,0,-1.368421052631579
21,0,-1.1578947368421053
21,0,-0.9473684210526316
21,0,-0.736842105263158
21,0,-0.5263157894736843
21,0,-0.3157894736842106
21,0,-0.10526315789473695
21,0,0.10526315789473673
21,0,0.3157894736842106
21,0,0.5263157894736841
21,1,0.7368421052631575
21,1,0.9473684210526314
21,0,1.1578947368421053
21,0,1.3684210526315788
21,0,1.5789473684210522
21,0,1.789473684210526
21,0,2
20,0,-2
20,0,-1.7894736842105263
20,0,-1.5789473684210527
20,0,-1.368421052631579
20,0,-1.1578947368421053
20,0,-0.9473684210526316
20,0,-0.736842105263158
20,0,-0.5263157894736843
20,0,-0.3157894736842106
20,0,-0.10526315789473695
20,0,0.10526315789473673
20,0,0.3157894736842106
20,0,0.5263157894736841
20,0,0.7368421052631575
20,0,0.9473684210526314
20,1,1.1578947368421053
20,0,1.3684210526315788
20,0,1.5789473684210522
20,1,1.789473684210526
20,0,2
19,0,-2
19,0,-1.7894736842105263
19,0,-1.5789473684210527
19,0,-1.368421052631579
19,0,-1.1578947368421053
19,0,-0.9473684210526316
19,0,-0.736842105263158
19,0,-0.5263157894736843
19,0,-0.3157894736842106
19,0,-0.10526315789473695
19,0,0.10526315789473673
19,0,0.3157894736842106
19,0,0.5263157894736841
19,0,0.7368421052631575
19,0,0.9473684210526314
19,0,1.1578947368421053
19,1,1.3684210526315788
19,1,1.5789473684210522
19,0,1.789473684210526
19,0,2
18,0,-2
18,0,-1.7894736842105263
18,0,-1.5789473684210527
18,0,-1.368421052631579
18,0,-1.1578947368421053
18,0,-0.9473684210526316
18,0,-0.736842105263158
18,0,-0.5263157894736843
18,0,-0.3157894736842106
18,0,-0.10526315789473695
18,1,0.10526315789473673
18,0,0.3157894736842106
18,0,0.5263157894736841
18,0,0.7368421052631575
18,0,0.9473684210526314
18,0,1.1578947368421053
18,0,1.3684210526315788
18,0,1.5789473684210522
18,0,1.789473684210526
18,0,2
17,0,-2
17,0,-1.7894736842105263
17,0,-1.5789473684210527
17,0,-1.368421052631579
17,0,-1.1578947368421053
17,0,-0.9473684210526316
17,0,-0.736842105263158
17,0,-0.5263157894736843
17,0,-0.3157894736842106
17,0,-0.10526315789473695
17,0,0.10526315789473673
17,0,0.3157894736842106
17,0,0.5263157894736841
17,0,0.7368421052631575
17,0,0.9473684210526314
17,0,1.1578947368421053
17,0,1.3684210526315788
17,0,1.5789473684210522
17,0,1.789473684210526
17,0,2
16,0,-2
16,0,-1.7894736842105263
16,0,-1.5789473684210527
16,0,-1.368421052631579
16,0,-1.1578947368421053
16,0,-0.9473684210526316
16,0,-0.736842105263158
16,0,-0.5263157894736843
16,0,-0.3157894736842106
16,0,-0.10526315789473695
16,0,0.10526315789473673
16,0,0.3157894736842106
16,0,0.5263157894736841
16,0,0.7368421052631575
16,0,0.9473684210526314
16,0,1.1578947368421053
16,0,1.3684210526315788
16,0,1.5789473684210522
16,0,1.789473684210526
16,0,2
15,0,-2
15,0,-1.7894736842105263
15,0,-1.5789473684210527
15,0,-1.368421052631579
15,0,-1.1578947368421053
15,0,-0.9473684210526316
15,0,-0.736842105263158
15,0,-0.5263157894736843
15,0,-0.3157894736842106
15,0,-0.10526315789473695
15,0,0.10526315789473673
15,0,0.3157894736842106
15,0,0.5263157894736841
15,0,0.7368421052631575
15,0,0.9473684210526314
15,0,1.1578947368421053
15,0,1.3684210526315788
15,0,1.5789473684210522
15,0,1.789473684210526
15,0,2
14,0,-2
14,0,-1.7894736842105263
14,0,-1.5789473684210527
14,0,-1.368421052631579
14,0,-1.1578947368421053
14,0,-0.9473684210526316
14,0,-0.736842105263158
14,0,-0.5263157894736843
14,0,-0.3157894736842106
14,0,-0.10526315789473695
14,0,0.10526315789473673
14,0,0.3157894736842106
14,0,0.5263157894736841
14,0,0.7368421052631575
14,0,0.9473684210526314
14,0,1.1578947368421053
14,0,1.3684210526315788
14,0,1.5789473684210522
14,0,1.789473684210526
14,0,2
13,0,-2
13,0,-1.7894736842105263
13,0,-1.5789473684210527
13,0,-1.368421052631579
13,0,-1.1578947368421053
13,0,-0.9473684210526316
13,0,-0.736842105263158
13,0,-0.5263157894736843
13,0,-0.3157894736842106
13,0,-0.10526315789473695
13,0,0.10526315789473673
13,0,0.3157894736842106
13,0,0.5263157894736841
13,0,0.7368421052631575
13,0,0.9473684210526314
13,0,1.1578947368421053
13,0,1.3684210526315788
13,0,1.5789473684210522
13,0,1.789473684210526
13,0,2
12,0,-2
12,0,-1.7894736842105263
12,0,-1.5789473684210527
12,0,-1.368421052631579
12,0,-1.1578947368421053
12,0,-0.9473684210526316
12,0,-0.736842105263158
12,0,-0.5263157894736843
12,0,-0.3157894736842106
12,0,-0.10526315789473695
12,0,0.10526315789473673
12,0,0.3157894736842106
12,0,0.5263157894736841
12,0,0.7368421052631575
12,0,0.9473684210526314
12,0,1.1578947368421053
12,0,1.3684210526315788
12,0,1.5789473684210522
12,0,1.789473684210526
12,0,2
11,0,-2
11,0,-1.7894736842105263
11,0,-1.5789473684210527
11,0,-1.368421052631579
11,0,-1.1578947368421053
11,0,-0.9473684210526316
11,0,-0.736842105263158
11,0,-0.5263157894736843
11,0,-0.3157894736842106
11,0,-0.10526315789473695
11,0,0.10526315789473673
11,0,0.3157894736842106
11,0,0.5263157894736841
11,0,0.7368421052631575
11,0,0.9473684210526314
11,0,1.1578947368421053
11,0,1.3684210526315788
11,0,1.5789473684210522
11,0,1.789473684210526
11,0,2
10,0,-2
10,0,-1.7894736842105263
10,0,-1.5789473684210527
10,0,-1.368421052631579
10,0,-1.1578947368421053
